date,Pasture,Biomass,Year,NDVI,CP,BARE,SD,GREEN,LITT,NDVI_raw_x,Biomass_raw_x,NDVI_raw_y,Biomass_raw_y,NDVI_raw,Biomass_raw
2014-12-01,24E,898.0,2014,0.189,5.71,8.4,60.8,14.1,16.7,,,,,,
2014-12-01,24W,756.0,2014,0.189,6.21,5.6,59.0,11.4,24.0,,,,,,
2014-12-01,25SE,716.0,2014,0.187,5.91,12.7,60.1,12.5,14.7,,,,,,
2014-12-01,26SE-N Pvt,845.0,2014,0.2,6.26,2.8,57.4,15.0,24.8,,,,,,
2014-12-01,26SW-N Pvt.,661.0,2014,0.205,6.17,5.4,52.3,12.7,29.6,,,,,,
2014-12-01,28N,1001.0,2014,0.203,5.6,4.6,57.7,18.4,19.3,,,,,,
2014-12-01,31W,894.0,2014,0.194,5.67,10.7,59.2,17.3,12.8,,,,,,
2014-12-01,32W,830.0,2014,0.189,5.52,10.8,59.3,13.7,16.2,,,,,,
2014-12-01,6EE,740.0,2014,0.175,5.58,14.7,62.4,10.3,12.6,,,,,,
2014-12-01,6EW,1068.0,2014,0.183,5.57,7.2,64.1,15.3,13.4,,,,,,
2014-12-01,7NW,1001.0,2014,0.191,5.55,3.7,61.6,14.2,20.5,,,,,,
2014-12-01,CenterCreek,888.0,2014,0.201,5.96,6.0,59.6,17.1,17.3,,,,,,
2014-12-01,CenterCreek - Longspur,787.0,2014,0.209,6.16,4.5,54.3,15.0,26.2,,,,,,
2014-12-01,CenterCreek - Prairie Dog,775.0,2014,0.192,6.07,11.7,56.6,12.6,19.1,,,,,,
2014-12-01,ESA,1467.0,2014,0.243,5.54,2.5,54.4,25.2,17.9,,,,,,
2014-12-01,HQ,850.0,2014,0.197,5.8,16.6,54.3,15.5,13.6,,,,,,
2014-12-01,HighHawk,1171.0,2014,0.208,5.53,4.0,59.4,20.7,15.9,,,,,,
2014-12-01,HighHawk - Longspur,1000.0,2014,0.199,5.61,5.1,57.8,17.8,19.3,,,,,,
2014-12-01,HighHawk - Prairie Dog,667.0,2014,0.187,5.74,13.6,55.6,10.7,20.1,,,,,,
2014-12-01,LTER1,1137.0,2014,0.217,5.5,3.6,57.1,20.7,18.6,,,,,,
2014-12-01,LTER2,1829.0,2014,0.261,5.1,1.9,55.8,31.0,11.3,,,,,,
2014-12-01,LTER3,1505.0,2014,0.235,5.39,2.7,55.6,24.7,17.0,,,,,,
2014-12-01,LTER4,1054.0,2014,0.224,5.36,2.7,54.3,19.4,23.6,,,,,,
2014-12-01,OwlCreek,1032.0,2014,0.194,5.51,9.9,60.6,17.6,11.9,,,,,,
2014-12-01,OwlCreek - Longspur,743.0,2014,0.187,5.62,11.0,58.5,12.0,18.5,,,,,,
2014-12-01,OwlCreek - Prairie Dog,760.0,2014,0.188,5.56,12.8,57.0,11.7,18.5,,,,,,
2014-12-01,PrairieRidge,763.0,2014,0.176,5.59,11.8,59.7,8.8,19.7,,,,,,
2014-12-01,Pvt-12NE,859.0,2014,0.189,5.55,6.3,59.5,13.6,20.6,,,,,,
2014-12-01,Pvt-14,1169.0,2014,0.208,5.71,3.6,59.6,19.5,17.3,,,,,,
2014-12-01,Pvt-30SW,949.0,2014,0.193,6.4,8.5,60.3,17.2,14.0,,,,,,
2014-12-01,Pvt-8SW,1120.0,2014,0.185,5.59,3.9,62.7,14.2,19.2,,,,,,
2014-12-01,Res. #2,784.0,2014,0.207,5.42,16.0,53.7,17.5,12.8,,,,,,
2014-12-01,SaltTree,1092.0,2014,0.197,5.57,4.5,61.5,17.2,16.8,,,,,,
2014-12-01,Slayton,1150.0,2014,0.2,5.68,7.3,59.5,19.0,14.2,,,,,,
2014-12-01,Spring,1895.0,2014,0.298,6.41,5.5,49.7,43.0,1.9,,,,,,
2014-12-01,UNK,929.0,2014,0.2,5.77,7.9,57.1,17.4,17.6,,,,,,
2014-12-01,WeatherStation,1506.0,2014,0.253,5.14,0.1,53.9,22.4,23.6,,,,,,
2014-12-08,12C,1015.0,2014,0.197,5.49,6.7,59.7,15.8,17.8,,,,,,
2014-12-08,12NW,1190.0,2014,0.193,5.55,2.8,63.6,17.7,15.9,,,,,,
2014-12-08,12NWcorner,1567.0,2014,0.249,5.19,10.5,56.1,30.9,2.5,,,,,,
2014-12-08,12SE-N,715.0,2014,0.165,5.58,12.3,62.2,8.2,17.3,,,,,,
2014-12-08,13E,954.0,2014,0.197,5.54,13.7,58.0,17.7,10.6,,,,,,
2014-12-08,13W,1140.0,2014,0.197,5.6,8.2,61.6,18.9,11.3,,,,,,
2014-12-08,15E,863.0,2014,0.192,5.81,5.3,58.1,14.1,22.5,,,,,,
2014-12-08,17N,1057.0,2014,0.188,5.66,4.4,62.4,14.9,18.3,,,,,,
2014-12-08,18N,1002.0,2014,0.19,5.59,5.8,61.1,14.9,18.2,,,,,,
2014-12-08,19N,1102.0,2014,0.2,5.58,4.1,61.3,18.0,16.6,,,,,,
2014-12-08,1E,985.0,2014,0.174,5.56,10.1,64.9,13.8,11.2,,,,,,
2014-12-08,1W,944.0,2014,0.178,5.76,3.2,63.0,12.4,21.4,,,,,,
2014-12-08,20SE,1168.0,2014,0.181,5.53,5.5,65.0,16.3,13.2,,,,,,
2014-12-08,21SE,1331.0,2014,0.209,5.48,2.8,62.5,22.5,12.2,,,,,,
2014-12-08,21SEcorral,1597.0,2014,0.226,5.41,1.2,61.4,26.1,11.3,,,,,,
2014-12-08,21SW,1183.0,2014,0.209,5.54,4.3,59.3,20.2,16.2,,,,,,
2014-12-08,23E,676.0,2014,0.186,6.3,7.9,57.6,9.8,24.7,,,,,,
2014-12-08,23W,1112.0,2014,0.236,5.7,1.4,49.7,18.7,30.2,,,,,,
2014-12-08,24 Grazing,750.0,2014,0.181,6.24,9.9,60.9,11.3,17.9,,,,,,
2014-12-08,24E,898.0,2014,0.186,5.73,8.5,61.7,13.5,16.3,,,,,,
2014-12-08,24W,757.0,2014,0.185,6.17,5.6,60.0,10.9,23.5,,,,,,
2014-12-08,25SE,715.0,2014,0.182,5.89,12.9,61.4,11.6,14.1,,,,,,
2014-12-08,26SE-N Pvt,845.0,2014,0.196,6.26,2.8,58.6,14.4,24.2,,,,,,
2014-12-08,26SW-N Pvt.,661.0,2014,0.201,6.14,5.6,53.5,12.1,28.8,,,,,,
2014-12-08,28N,997.0,2014,0.199,5.6,4.7,58.6,17.7,19.0,,,,,,
2014-12-08,31W,888.0,2014,0.188,5.64,10.9,60.5,16.4,12.2,,,,,,
2014-12-08,32W,826.0,2014,0.185,5.53,11.0,60.5,12.9,15.6,,,,,,
2014-12-08,6EE,735.0,2014,0.172,5.57,14.9,63.2,9.6,12.3,,,,,,
2014-12-08,6EW,1065.0,2014,0.18,5.57,7.2,65.0,14.7,13.1,,,,,,
2014-12-08,7NW,1002.0,2014,0.187,5.53,3.7,62.3,13.8,20.2,,,,,,
2014-12-08,CenterCreek,892.0,2014,0.197,5.96,6.2,60.7,16.4,16.7,,,,,,
2014-12-08,CenterCreek - Longspur,786.0,2014,0.205,6.14,4.5,55.4,14.4,25.7,,,,,,
2014-12-08,CenterCreek - Prairie Dog,778.0,2014,0.188,6.06,11.9,57.6,12.0,18.5,,,,,,
2014-12-08,ESA,1449.0,2014,0.238,5.46,2.6,55.0,24.7,17.7,,,,,,
2014-12-08,HQ,840.0,2014,0.193,5.79,17.0,55.0,14.9,13.1,,,,,,
2014-12-08,HighHawk,1168.0,2014,0.204,5.54,4.1,60.1,20.2,15.6,,,,,,
2014-12-08,HighHawk - Longspur,980.0,2014,0.195,5.63,5.4,58.1,17.1,19.4,,,,,,
2014-12-08,HighHawk - Prairie Dog,669.0,2014,0.184,5.74,13.7,56.5,10.2,19.6,,,,,,
2014-12-08,LTER1,1132.0,2014,0.212,5.53,3.8,58.0,20.1,18.1,,,,,,
2014-12-08,LTER2,1812.0,2014,0.254,5.15,2.1,56.7,30.2,11.0,,,,,,
2014-12-08,LTER3,1497.0,2014,0.23,5.39,2.8,56.2,24.2,16.8,,,,,,
2014-12-08,LTER4,1051.0,2014,0.22,5.38,2.8,55.0,19.0,23.2,,,,,,
2014-12-08,OwlCreek,1029.0,2014,0.19,5.52,10.1,61.6,16.9,11.4,,,,,,
2014-12-08,OwlCreek - Longspur,742.0,2014,0.183,5.62,11.2,59.5,11.3,18.0,,,,,,
2014-12-08,OwlCreek - Prairie Dog,754.0,2014,0.184,5.58,13.2,57.8,11.0,18.0,,,,,,
2014-12-08,PrairieRidge,764.0,2014,0.173,5.57,11.9,60.4,8.4,19.3,,,,,,
2014-12-08,Pvt-12NE,854.0,2014,0.185,5.55,6.5,60.3,13.0,20.2,,,,,,
2014-12-08,Pvt-14,1128.0,2014,0.199,5.71,6.9,56.1,19.2,17.8,,,,,,
2014-12-08,Pvt-30SW,950.0,2014,0.189,6.35,8.7,61.5,16.5,13.3,,,,,,
2014-12-08,Pvt-8SW,1119.0,2014,0.182,5.57,3.9,63.3,13.9,18.9,,,,,,
2014-12-08,Res. #2,774.0,2014,0.203,5.46,16.5,54.3,16.7,12.5,,,,,,
2014-12-08,SaltTree,1089.0,2014,0.193,5.6,4.6,62.2,16.7,16.5,,,,,,
2014-12-08,Slayton,1144.0,2014,0.196,5.69,7.3,60.2,18.5,14.0,,,,,,
2014-12-08,Spring,1889.0,2014,0.282,6.24,6.2,51.6,40.5,1.7,,,,,,
2014-12-08,UNK,924.0,2014,0.196,5.77,8.1,57.7,16.8,17.4,,,,,,
2014-12-08,WeatherStation,1497.0,2014,0.25,5.14,0.2,54.3,22.1,23.4,,,,,,
2014-12-15,12C,1015.0,2014,0.195,5.46,6.7,60.0,15.5,17.8,,,,,,
2014-12-15,12NW,1191.0,2014,0.19,5.5,2.7,64.0,17.3,16.0,,,,,,
2014-12-15,12NWcorner,1538.0,2014,0.245,5.24,10.5,56.2,30.3,3.0,,,,,,
2014-12-15,12SE-N,723.0,2014,0.163,5.56,12.3,62.6,7.9,17.2,,,,,,
2014-12-15,13E,949.0,2014,0.194,5.54,13.8,58.4,17.2,10.6,,,,,,
2014-12-15,13W,1141.0,2014,0.195,5.59,8.1,62.0,18.5,11.4,,,,,,
2014-12-15,15E,850.0,2014,0.191,5.78,5.6,57.8,13.6,23.0,,,,,,
2014-12-15,17N,1046.0,2014,0.186,5.63,4.9,61.9,14.4,18.8,,,,,,
2014-12-15,18N,998.0,2014,0.188,5.56,5.8,61.7,14.4,18.1,,,,,,
2014-12-15,19N,1106.0,2014,0.198,5.54,4.0,61.8,17.7,16.5,,,,,,
2014-12-15,1E,990.0,2014,0.172,5.52,10.0,65.4,13.5,11.1,,,,,,
2014-12-15,1W,951.0,2014,0.176,5.74,3.3,63.3,12.1,21.3,,,,,,
2014-12-15,20SE,1172.0,2014,0.179,5.56,5.6,65.6,15.9,12.9,,,,,,
2014-12-15,21SE,1320.0,2014,0.205,5.5,3.1,63.1,21.9,11.9,,,,,,
2014-12-15,21SEcorral,1586.0,2014,0.222,5.44,1.2,61.8,25.7,11.3,,,,,,
2014-12-15,21SW,1180.0,2014,0.205,5.53,4.4,59.9,19.7,16.0,,,,,,
2014-12-15,23E,684.0,2014,0.185,6.25,7.8,58.1,9.5,24.6,,,,,,
2014-12-15,23W,1117.0,2014,0.235,5.66,1.3,50.1,18.4,30.2,,,,,,
2014-12-15,24 Grazing,757.0,2014,0.179,6.19,9.8,61.4,11.0,17.8,,,,,,
2014-12-15,24E,900.0,2014,0.184,5.7,8.5,62.2,13.1,16.2,,,,,,
2014-12-15,24W,762.0,2014,0.184,6.11,5.5,60.5,10.5,23.5,,,,,,
2014-12-15,25SE,721.0,2014,0.18,5.86,12.7,62.2,11.1,14.0,,,,,,
2014-12-15,26SE-N Pvt,850.0,2014,0.194,6.23,2.7,59.2,14.0,24.1,,,,,,
2014-12-15,26SW-N Pvt.,666.0,2014,0.199,6.09,5.6,54.2,11.8,28.4,,,,,,
2014-12-15,28N,996.0,2014,0.197,5.61,4.7,59.2,17.2,18.9,,,,,,
2014-12-15,31W,889.0,2014,0.185,5.63,11.0,61.2,15.7,12.1,,,,,,
2014-12-15,32W,828.0,2014,0.182,5.57,11.1,61.0,12.5,15.4,,,,,,
2014-12-15,6EE,737.0,2014,0.169,5.55,14.8,63.7,9.2,12.3,,,,,,
2014-12-15,6EW,1065.0,2014,0.177,5.52,7.1,65.4,14.4,13.1,,,,,,
2014-12-15,7NW,1006.0,2014,0.185,5.51,3.6,62.6,13.5,20.3,,,,,,
2014-12-15,CenterCreek,898.0,2014,0.194,5.93,6.4,61.3,15.9,16.4,,,,,,
2014-12-15,CenterCreek - Longspur,791.0,2014,0.203,6.11,4.5,55.8,14.1,25.6,,,,,,
2014-12-15,CenterCreek - Prairie Dog,784.0,2014,0.186,6.04,12.0,58.0,11.7,18.3,,,,,,
2014-12-15,ESA,1441.0,2014,0.235,5.42,2.7,55.6,24.2,17.5,,,,,,
2014-12-15,HQ,831.0,2014,0.19,5.75,17.2,55.5,14.4,12.9,,,,,,
2014-12-15,HighHawk,1172.0,2014,0.201,5.53,4.1,60.6,19.8,15.5,,,,,,
2014-12-15,HighHawk - Longspur,961.0,2014,0.194,5.61,5.8,57.9,16.5,19.8,,,,,,
2014-12-15,HighHawk - Prairie Dog,677.0,2014,0.182,5.73,13.7,56.8,10.0,19.5,,,,,,
2014-12-15,LTER1,1129.0,2014,0.208,5.51,4.1,58.6,19.6,17.7,,,,,,
2014-12-15,LTER2,1799.0,2014,0.25,5.21,2.5,57.0,29.7,10.8,,,,,,
2014-12-15,LTER3,1493.0,2014,0.228,5.37,2.8,56.8,23.8,16.6,,,,,,
2014-12-15,LTER4,1053.0,2014,0.217,5.39,2.8,55.6,18.6,23.0,,,,,,
2014-12-15,OwlCreek,1035.0,2014,0.187,5.55,10.1,62.1,16.6,11.2,,,,,,
2014-12-15,OwlCreek - Longspur,747.0,2014,0.181,5.6,11.1,60.2,10.9,17.8,,,,,,
2014-12-15,OwlCreek - Prairie Dog,755.0,2014,0.182,5.6,13.3,58.2,10.6,17.9,,,,,,
2014-12-15,PrairieRidge,767.0,2014,0.172,5.54,11.9,60.8,8.1,19.2,,,,,,
2014-12-15,Pvt-12NE,856.0,2014,0.183,5.54,6.5,60.9,12.5,20.1,,,,,,
2014-12-15,Pvt-14,1128.0,2014,0.197,5.69,6.8,56.5,18.8,17.9,,,,,,
2014-12-15,Pvt-30SW,951.0,2014,0.186,6.32,8.7,62.2,16.1,13.0,,,,,,
2014-12-15,Pvt-8SW,1120.0,2014,0.18,5.55,3.8,63.8,13.6,18.8,,,,,,
2014-12-15,Res. #2,771.0,2014,0.201,5.48,16.7,54.7,16.1,12.5,,,,,,
2014-12-15,SaltTree,1089.0,2014,0.191,5.59,4.7,62.6,16.3,16.4,,,,,,
2014-12-15,Slayton,1144.0,2014,0.194,5.69,7.2,60.8,18.1,13.9,,,,,,
2014-12-15,Spring,1893.0,2014,0.27,6.06,7.2,53.1,38.2,1.5,,,,,,
2014-12-15,UNK,924.0,2014,0.193,5.75,8.1,58.3,16.3,17.3,,,,,,
2014-12-15,WeatherStation,1488.0,2014,0.247,5.14,0.2,54.5,21.9,23.4,,,,,,
2014-12-22,12C,1019.0,2014,0.194,5.45,6.6,60.1,15.3,18.0,,,,,,
2014-12-22,12NW,1198.0,2014,0.189,5.47,2.6,64.2,17.0,16.2,,,,,,
2014-12-22,12NWcorner,1510.0,2014,0.242,5.27,10.5,56.2,29.7,3.6,,,,,,
2014-12-22,12SE-N,733.0,2014,0.162,5.55,12.1,62.8,7.8,17.3,,,,,,
2014-12-22,13E,949.0,2014,0.192,5.5,13.8,58.6,16.9,10.7,,,,,,
2014-12-22,13W,1146.0,2014,0.193,5.56,7.9,62.4,18.2,11.5,,,,,,
2014-12-22,15E,837.0,2014,0.191,5.77,6.0,57.1,13.1,23.8,,,,,,
2014-12-22,17N,1035.0,2014,0.186,5.6,5.5,61.0,13.8,19.7,,,,,,
2014-12-22,18N,997.0,2014,0.186,5.54,5.7,62.1,14.0,18.2,,,,,,
2014-12-22,19N,1115.0,2014,0.196,5.5,3.9,62.1,17.5,16.5,,,,,,
2014-12-22,1E,998.0,2014,0.171,5.5,9.9,65.5,13.3,11.3,,,,,,
2014-12-22,1W,964.0,2014,0.174,5.73,3.4,63.5,11.8,21.3,,,,,,
2014-12-22,20SE,1182.0,2014,0.178,5.52,5.6,65.8,15.8,12.8,,,,,,
2014-12-22,21SE,1309.0,2014,0.203,5.48,3.5,63.3,21.4,11.8,,,,,,
2014-12-22,21SEcorral,1577.0,2014,0.22,5.44,1.1,62.1,25.3,11.5,,,,,,
2014-12-22,21SW,1180.0,2014,0.203,5.49,4.4,60.2,19.4,16.0,,,,,,
2014-12-22,23E,696.0,2014,0.184,6.28,7.5,58.3,9.4,24.8,,,,,,
2014-12-22,23W,1127.0,2014,0.234,5.65,1.2,50.5,18.0,30.3,,,,,,
2014-12-22,24 Grazing,767.0,2014,0.179,6.16,9.5,61.8,10.8,17.9,,,,,,
2014-12-22,24E,904.0,2014,0.183,5.67,8.3,62.5,12.9,16.3,,,,,,
2014-12-22,24W,769.0,2014,0.183,6.12,5.3,60.7,10.2,23.8,,,,,,
2014-12-22,25SE,730.0,2014,0.179,5.83,12.4,62.4,10.9,14.3,,,,,,
2014-12-22,26SE-N Pvt,860.0,2014,0.193,6.15,2.6,59.4,13.8,24.2,,,,,,
2014-12-22,26SW-N Pvt.,675.0,2014,0.198,6.09,5.5,54.6,11.7,28.2,,,,,,
2014-12-22,28N,997.0,2014,0.196,5.61,4.6,59.6,16.8,19.0,,,,,,
2014-12-22,31W,895.0,2014,0.184,5.59,11.0,61.6,15.3,12.1,,,,,,
2014-12-22,32W,835.0,2014,0.181,5.53,11.0,61.3,12.3,15.4,,,,,,
2014-12-22,6EE,743.0,2014,0.169,5.52,14.6,63.9,9.0,12.5,,,,,,
2014-12-22,6EW,1067.0,2014,0.176,5.48,6.9,65.6,14.1,13.4,,,,,,
2014-12-22,7NW,1013.0,2014,0.184,5.5,3.4,62.9,13.2,20.5,,,,,,
2014-12-22,CenterCreek,907.0,2014,0.193,5.9,6.4,61.6,15.6,16.4,,,,,,
2014-12-22,CenterCreek - Longspur,799.0,2014,0.202,6.08,4.3,56.3,13.8,25.6,,,,,,
2014-12-22,CenterCreek - Prairie Dog,792.0,2014,0.185,6.03,12.0,58.2,11.5,18.3,,,,,,
2014-12-22,ESA,1439.0,2014,0.234,5.38,2.8,55.9,23.9,17.4,,,,,,
2014-12-22,HQ,833.0,2014,0.188,5.71,17.4,55.7,14.0,12.9,,,,,,
2014-12-22,HighHawk,1179.0,2014,0.2,5.51,4.0,61.0,19.4,15.6,,,,,,
2014-12-22,HighHawk - Longspur,942.0,2014,0.194,5.59,6.2,57.5,15.7,20.6,,,,,,
2014-12-22,HighHawk - Prairie Dog,688.0,2014,0.182,5.71,13.5,57.2,9.8,19.5,,,,,,
2014-12-22,LTER1,1128.0,2014,0.206,5.48,4.3,59.0,19.2,17.5,,,,,,
2014-12-22,LTER2,1788.0,2014,0.246,5.21,2.8,57.4,29.2,10.6,,,,,,
2014-12-22,LTER3,1494.0,2014,0.226,5.34,2.8,57.2,23.4,16.6,,,,,,
2014-12-22,LTER4,1058.0,2014,0.215,5.4,2.9,56.0,18.2,22.9,,,,,,
2014-12-22,OwlCreek,1046.0,2014,0.187,5.51,10.1,62.3,16.5,11.1,,,,,,
2014-12-22,OwlCreek - Longspur,756.0,2014,0.181,5.57,10.9,60.3,10.8,18.0,,,,,,
2014-12-22,OwlCreek - Prairie Dog,761.0,2014,0.182,5.57,13.2,58.4,10.4,18.0,,,,,,
2014-12-22,PrairieRidge,774.0,2014,0.171,5.52,11.7,61.0,8.0,19.3,,,,,,
2014-12-22,Pvt-12NE,862.0,2014,0.181,5.5,6.5,61.1,12.1,20.3,,,,,,
2014-12-22,Pvt-14,1134.0,2014,0.195,5.67,6.7,56.7,18.5,18.1,,,,,,
2014-12-22,Pvt-30SW,950.0,2014,0.185,6.21,8.7,62.5,15.7,13.1,,,,,,
2014-12-22,Pvt-8SW,1121.0,2014,0.179,5.53,3.7,64.0,13.3,19.0,,,,,,
2014-12-22,Res. #2,774.0,2014,0.2,5.44,16.8,54.7,15.9,12.6,,,,,,
2014-12-22,SaltTree,1090.0,2014,0.19,5.55,4.8,62.5,16.0,16.7,,,,,,
2014-12-22,Slayton,1149.0,2014,0.193,5.65,7.2,61.1,17.8,13.9,,,,,,
2014-12-22,Spring,1904.0,2014,0.259,5.89,8.4,54.0,36.2,1.4,,,,,,
2014-12-22,UNK,928.0,2014,0.192,5.71,8.1,58.5,15.9,17.5,,,,,,
2014-12-22,WeatherStation,1480.0,2014,0.245,5.15,0.2,54.7,21.6,23.5,,,,,,
2014-12-29,12C,1024.0,2014,0.192,5.45,6.5,60.1,15.1,18.3,,,,,,
2014-12-29,12NW,1207.0,2014,0.187,5.47,2.4,64.6,16.6,16.4,,,,,,
2014-12-29,12NWcorner,1481.0,2014,0.239,5.27,10.5,56.0,29.2,4.3,,,,,,
2014-12-29,12SE-N,745.0,2014,0.161,5.55,11.9,63.1,7.6,17.4,,,,,,
2014-12-29,13E,950.0,2014,0.191,5.49,13.8,58.8,16.6,10.8,,,,,,
2014-12-29,13W,1154.0,2014,0.192,5.55,7.8,62.5,18.0,11.7,,,,,,
2014-12-29,15E,824.0,2014,0.191,5.8,6.4,56.3,12.6,24.7,,,,,,
2014-12-29,17N,1023.0,2014,0.186,5.64,6.2,59.7,13.4,20.7,,,,,,
2014-12-29,18N,997.0,2014,0.184,5.53,5.6,62.4,13.6,18.4,,,,,,
2014-12-29,19N,1125.0,2014,0.196,5.5,3.7,62.4,17.3,16.6,,,,,,
2014-12-29,1E,1008.0,2014,0.17,5.5,9.7,65.7,13.1,11.5,,,,,,
2014-12-29,1W,980.0,2014,0.173,5.73,3.5,63.5,11.6,21.4,,,,,,
2014-12-29,20SE,1193.0,2014,0.178,5.51,5.6,66.1,15.6,12.7,,,,,,
2014-12-29,21SE,1298.0,2014,0.2,5.47,3.8,63.4,21.0,11.8,,,,,,
2014-12-29,21SEcorral,1568.0,2014,0.218,5.41,1.1,62.3,24.9,11.7,,,,,,
2014-12-29,21SW,1180.0,2014,0.201,5.48,4.5,60.6,19.0,15.9,,,,,,
2014-12-29,23E,709.0,2014,0.184,6.24,7.1,58.5,9.3,25.1,,,,,,
2014-12-29,23W,1138.0,2014,0.234,5.63,1.1,50.8,17.7,30.4,,,,,,
2014-12-29,24 Grazing,779.0,2014,0.178,6.13,9.2,61.9,10.7,18.2,,,,,,
2014-12-29,24E,908.0,2014,0.182,5.66,8.1,62.7,12.7,16.5,,,,,,
2014-12-29,24W,777.0,2014,0.183,6.08,5.1,60.7,10.0,24.2,,,,,,
2014-12-29,25SE,741.0,2014,0.179,5.8,12.0,62.5,10.8,14.7,,,,,,
2014-12-29,26SE-N Pvt,870.0,2014,0.193,6.18,2.4,59.4,13.7,24.5,,,,,,
2014-12-29,26SW-N Pvt.,684.0,2014,0.198,6.05,5.4,55.0,11.6,28.0,,,,,,
2014-12-29,28N,998.0,2014,0.196,5.6,4.5,59.9,16.4,19.2,,,,,,
2014-12-29,31W,902.0,2014,0.184,5.56,10.9,61.9,14.9,12.3,,,,,,
2014-12-29,32W,842.0,2014,0.181,5.51,10.9,61.5,12.1,15.5,,,,,,
2014-12-29,6EE,751.0,2014,0.168,5.51,14.3,64.0,8.9,12.8,,,,,,
2014-12-29,6EW,1069.0,2014,0.175,5.48,6.6,65.8,13.9,13.7,,,,,,
2014-12-29,7NW,1021.0,2014,0.183,5.5,3.2,63.0,13.0,20.8,,,,,,
2014-12-29,CenterCreek,917.0,2014,0.192,5.88,6.5,61.7,15.4,16.4,,,,,,
2014-12-29,CenterCreek - Longspur,809.0,2014,0.201,6.06,4.2,56.3,13.7,25.8,,,,,,
2014-12-29,CenterCreek - Prairie Dog,800.0,2014,0.184,6.01,11.9,58.3,11.4,18.4,,,,,,
2014-12-29,ESA,1439.0,2014,0.233,5.33,2.9,56.3,23.5,17.3,,,,,,
2014-12-29,HQ,817.0,2014,0.186,5.7,17.6,56.0,13.5,12.9,,,,,,
2014-12-29,HighHawk,1188.0,2014,0.199,5.51,4.0,61.3,19.0,15.7,,,,,,
2014-12-29,HighHawk - Longspur,923.0,2014,0.194,5.6,6.6,57.0,15.0,21.4,,,,,,
2014-12-29,HighHawk - Prairie Dog,701.0,2014,0.182,5.71,13.2,57.4,9.7,19.7,,,,,,
2014-12-29,LTER1,1126.0,2014,0.204,5.49,4.6,59.4,18.8,17.2,,,,,,
2014-12-29,LTER2,1778.0,2014,0.243,5.17,3.2,57.7,28.7,10.4,,,,,,
2014-12-29,LTER3,1495.0,2014,0.226,5.34,2.8,57.6,23.0,16.6,,,,,,
2014-12-29,LTER4,1064.0,2014,0.213,5.4,2.9,56.4,17.8,22.9,,,,,,
2014-12-29,OwlCreek,1060.0,2014,0.187,5.49,10.1,62.4,16.4,11.1,,,,,,
2014-12-29,OwlCreek - Longspur,766.0,2014,0.181,5.55,10.5,60.5,10.8,18.2,,,,,,
2014-12-29,OwlCreek - Prairie Dog,768.0,2014,0.182,5.55,13.0,58.5,10.3,18.2,,,,,,
2014-12-29,PrairieRidge,781.0,2014,0.171,5.53,11.5,61.0,8.0,19.5,,,,,,
2014-12-29,Pvt-12NE,869.0,2014,0.18,5.49,6.5,61.2,11.8,20.5,,,,,,
2014-12-29,Pvt-14,1140.0,2014,0.194,5.65,6.6,56.8,18.2,18.4,,,,,,
2014-12-29,Pvt-30SW,950.0,2014,0.184,6.14,8.6,62.7,15.5,13.2,,,,,,
2014-12-29,Pvt-8SW,1122.0,2014,0.178,5.52,3.6,64.1,13.0,19.3,,,,,,
2014-12-29,Res. #2,778.0,2014,0.2,5.44,16.8,54.8,15.7,12.7,,,,,,
2014-12-29,SaltTree,1093.0,2014,0.189,5.55,4.9,62.4,15.7,17.0,,,,,,
2014-12-29,Slayton,1155.0,2014,0.192,5.63,7.1,61.4,17.5,14.0,,,,,,
2014-12-29,Spring,1917.0,2014,0.25,5.6,9.5,54.8,34.4,1.3,,,,,,
2014-12-29,UNK,934.0,2014,0.192,5.7,8.0,58.8,15.6,17.6,,,,,,
2014-12-29,WeatherStation,1473.0,2014,0.243,5.17,0.2,54.7,21.4,23.7,,,,,,
2014-01-06,cper,656.0,2014,0.193,,21.0,47.6,13.3,18.1,,,,,,
2014-01-13,cper,680.0,2014,0.194,,21.0,48.0,13.6,17.4,,,,,,
2014-01-20,cper,713.0,2014,0.199,,20.6,48.0,14.4,17.0,,,,,,
2014-01-27,cper,749.0,2014,0.205,,20.2,47.7,15.4,16.6,,,,,,
2014-02-03,cper,782.0,2014,0.21,,19.9,47.7,16.2,16.2,,,,,,
2014-02-10,cper,815.0,2014,0.214,10.11,19.6,47.8,16.9,15.7,,,,,,
2014-02-17,cper,848.0,2014,0.218,10.02,19.3,48.0,17.5,15.2,,,,,,
2014-02-24,cper,882.0,2014,0.222,10.0,18.9,48.1,18.3,14.7,,,,,,
2014-03-03,cper,917.0,2014,0.23,9.78,18.5,47.6,19.5,14.4,,,,,,
2014-03-10,cper,951.0,2014,0.241,9.8,18.1,46.3,21.4,14.2,,,,,,
2014-03-17,cper,982.0,2014,0.257,10.02,17.6,44.1,24.1,14.2,,,,,,
2014-03-24,cper,1011.0,2014,0.276,10.35,17.2,41.2,27.3,14.3,,,,,,
2014-03-31,cper,1038.0,2014,0.297,10.37,16.8,37.8,31.0,14.4,,,,,,
2014-04-07,cper,1063.0,2014,0.318,10.3,16.4,34.4,34.7,14.5,,,,,,
2014-04-14,cper,1086.0,2014,0.338,10.33,16.1,31.0,38.3,14.6,,,,,,
