date,Pasture,NDVI,Year,Biomass,BARE,SD,GREEN,LITT
2023-09-22,31E,0.262,2023,867.0,9.5,39.0,26.0,25.5
2023-09-22,32W,0.28,2023,1070.0,8.5,39.8,31.1,20.5
2023-09-22,5E,0.299,2023,1235.0,10.7,39.2,39.2,10.9
2023-09-22,5W,0.284,2023,889.0,22.4,32.5,35.6,9.5
2023-09-22,6EE,0.313,2023,1408.0,12.0,39.5,42.2,6.3
2023-09-22,6EW,0.304,2023,1361.0,12.0,40.0,38.9,9.1
2023-09-22,7NW,0.294,2023,1330.0,8.5,42.3,34.0,15.3
2023-09-22,8NW,0.294,2023,1220.0,12.5,39.7,36.0,11.8
2023-09-22,8SE,0.327,2023,1856.0,6.4,45.9,41.6,6.1
2023-09-22,8SW,0.325,2023,1808.0,7.9,44.7,38.7,8.7
2023-09-22,CN,0.327,2023,1162.0,11.4,28.3,41.3,19.0
2023-09-22,Crossroads,0.284,2023,778.0,11.1,30.4,32.4,26.1
2023-09-22,Elm,0.31,2023,1513.0,4.9,44.2,36.9,14.0
2023-09-22,HQ,0.278,2023,984.0,17.1,36.6,28.1,18.1
2023-09-22,Headquarters,0.296,2023,1374.0,9.7,42.0,34.1,14.1
2023-09-22,Highway,0.394,2023,1670.0,11.5,24.0,55.1,9.4
2023-09-22,Hilltank,0.292,2023,1010.0,6.2,36.6,35.1,22.1
2023-09-22,Nighthawk,0.304,2023,934.0,9.7,29.8,37.1,23.4
2023-09-22,Ridgeline,0.32,2023,1585.0,9.3,41.5,40.4,8.8
2023-09-22,Saltflat,0.33,2023,1623.0,7.2,40.9,41.9,10.0
2023-09-22,Slayton,0.303,2023,1297.0,11.6,39.4,36.9,12.2
2023-09-22,Snowfence,0.291,2023,1239.0,7.5,41.6,33.1,17.8
2023-09-22,South,0.275,2023,949.0,11.3,37.3,28.8,22.6
2023-09-22,UNK,0.316,2023,1215.0,10.2,33.1,38.5,18.1
2023-09-29,10SNE,0.32,2023,1201.0,7.2,33.2,38.8,20.8
2023-09-29,11NS,0.305,2023,1242.0,10.3,36.1,38.4,15.2
2023-09-29,11NW,0.295,2023,1126.0,11.4,34.4,39.7,14.4
2023-09-29,12C,0.32,2023,1798.0,8.1,42.2,36.0,13.7
2023-09-29,12NE,0.318,2023,1817.0,8.9,41.7,38.5,10.9
2023-09-29,12NW,0.302,2023,1220.0,5.0,37.1,35.1,22.7
2023-09-29,13E,0.302,2023,1444.0,11.8,40.6,36.0,11.5
2023-09-29,13W,0.297,2023,1259.0,12.3,39.1,34.0,14.7
2023-09-29,14,0.299,2023,1195.0,8.0,38.2,33.0,20.8
2023-09-29,15E,0.283,2023,995.0,8.8,36.1,34.0,21.1
2023-09-29,15NWS,0.337,2023,1657.0,7.2,36.1,44.4,12.2
2023-09-29,15SW,0.309,2023,1264.0,14.9,32.4,40.3,12.4
2023-09-29,17N,0.301,2023,1481.0,6.9,43.4,38.8,10.8
2023-09-29,18N,0.274,2023,1105.0,8.8,40.5,29.9,20.9
2023-09-29,19N,0.271,2023,1161.0,6.6,44.0,29.1,20.4
2023-09-29,19S,0.292,2023,1308.0,9.9,41.2,33.8,15.1
2023-09-29,1E,0.342,2023,1759.0,12.1,36.3,45.3,6.3
2023-09-29,1W,0.269,2023,874.0,10.5,36.0,30.8,22.7
2023-09-29,20SE,0.288,2023,1391.0,5.4,45.8,33.9,14.9
2023-09-29,21S,0.395,2023,2261.0,8.5,34.4,50.3,6.8
2023-09-29,22E,0.327,2023,1228.0,12.6,27.9,40.8,18.7
2023-09-29,22W,0.278,2023,615.0,21.4,19.9,31.5,27.1
2023-09-29,23E,0.254,2023,691.0,12.8,35.6,25.2,26.4
2023-09-29,23W,0.299,2023,1296.0,4.2,40.3,35.0,20.6
2023-09-29,24E,0.273,2023,1139.0,10.1,42.9,29.8,17.3
2023-09-29,24Strip,0.245,2023,762.0,13.4,42.0,25.2,19.4
2023-09-29,24W,0.245,2023,701.0,10.7,38.7,22.2,28.3
2023-09-29,25SE,0.241,2023,708.0,10.5,40.6,20.7,28.2
2023-09-29,26E,0.265,2023,932.0,5.8,41.5,28.0,24.7
2023-09-29,28N,0.314,2023,1133.0,10.1,29.4,42.2,18.2
2023-09-29,29-30,0.28,2023,1275.0,9.3,43.6,31.7,15.4
2023-09-29,30NW,0.26,2023,966.0,8.3,42.7,25.8,23.2
2023-09-29,30SW,0.237,2023,759.0,12.2,41.5,20.3,26.0
2023-09-29,31E,0.247,2023,832.0,9.4,41.5,22.5,26.6
2023-09-29,32W,0.264,2023,1034.0,8.1,42.4,27.9,21.6
2023-09-29,5E,0.279,2023,1188.0,10.7,42.2,36.3,10.8
2023-09-29,5W,0.265,2023,855.0,22.9,36.1,31.6,9.4
2023-09-29,6EE,0.292,2023,1377.0,11.9,42.7,39.3,6.1
2023-09-29,6EW,0.288,2023,1319.0,11.6,42.1,36.7,9.5
2023-09-29,7NW,0.282,2023,1304.0,7.8,43.7,32.4,16.0
2023-09-29,8NW,0.277,2023,1198.0,12.2,42.7,33.3,11.8
2023-09-29,8SE,0.302,2023,1811.0,5.9,49.2,38.7,6.3
2023-09-29,8SW,0.307,2023,1775.0,6.9,47.0,36.6,9.5
2023-09-29,CN,0.302,2023,1108.0,10.6,32.2,36.6,20.6
2023-09-29,Crossroads,0.266,2023,750.0,10.8,34.0,28.3,26.9
2023-09-29,Elm,0.292,2023,1471.0,4.3,46.4,34.6,14.7
2023-09-29,HQ,0.266,2023,945.0,16.9,37.9,26.2,19.1
2023-09-29,Headquarters,0.282,2023,1341.0,9.2,43.6,32.3,14.9
2023-09-29,Highway,0.36,2023,1604.0,9.1,29.2,50.1,11.6
2023-09-29,Hilltank,0.271,2023,969.0,6.3,40.0,31.2,22.6
2023-09-29,Nighthawk,0.284,2023,906.0,8.6,33.8,33.1,24.5
2023-09-29,Ridgeline,0.299,2023,1541.0,8.4,44.4,37.7,9.5
2023-09-29,Saltflat,0.308,2023,1564.0,6.4,43.8,39.0,10.9
2023-09-29,Slayton,0.287,2023,1261.0,10.8,41.7,34.7,12.9
2023-09-29,Snowfence,0.277,2023,1211.0,6.8,43.6,30.9,18.7
2023-09-29,South,0.26,2023,907.0,11.2,39.2,25.8,23.8
2023-09-29,UNK,0.296,2023,1176.0,9.4,36.1,35.3,19.1
2023-10-06,10SNE,0.302,2023,1144.0,6.0,35.8,35.9,22.3
2023-10-06,11NS,0.29,2023,1199.0,9.2,38.5,36.0,16.3
2023-10-06,11NW,0.282,2023,1100.0,10.5,36.8,37.7,15.0
2023-10-06,12C,0.307,2023,1756.0,7.5,43.6,34.8,14.1
2023-10-06,12NE,0.304,2023,1780.0,8.4,43.5,37.1,11.0
2023-10-06,12NW,0.289,2023,1166.0,4.6,38.5,33.4,23.5
2023-10-06,13E,0.285,2023,1344.0,11.9,41.6,34.2,12.3
2023-10-06,13W,0.28,2023,1211.0,11.5,41.3,31.5,15.6
2023-10-06,14,0.281,2023,1162.0,7.6,40.9,30.4,21.0
2023-10-06,15E,0.267,2023,965.0,8.4,39.0,31.4,21.2
2023-10-06,15NWS,0.319,2023,1594.0,6.0,38.4,42.1,13.5
2023-10-06,15SW,0.29,2023,1215.0,14.1,35.8,37.0,13.0
2023-10-06,17N,0.282,2023,1435.0,6.4,46.3,36.2,11.1
2023-10-06,18N,0.262,2023,1040.0,9.0,41.4,28.3,21.4
2023-10-06,19N,0.259,2023,1119.0,6.2,45.4,27.5,20.9
2023-10-06,19S,0.276,2023,1251.0,9.3,43.1,31.7,15.8
2023-10-06,1E,0.322,2023,1676.0,11.5,38.9,43.4,6.2
2023-10-06,1W,0.258,2023,835.0,11.0,38.3,28.9,21.8
2023-10-06,20SE,0.27,2023,1336.0,5.3,48.1,31.5,15.1
2023-10-06,21S,0.362,2023,2166.0,5.8,38.8,46.4,9.0
2023-10-06,22E,0.303,2023,1136.0,10.8,31.4,36.2,21.5
2023-10-06,22W,0.257,2023,571.0,21.2,24.7,26.2,27.9
2023-10-06,23E,0.236,2023,657.0,13.9,39.5,21.2,25.4
2023-10-06,23W,0.279,2023,1242.0,3.6,43.1,31.8,21.4
2023-10-06,24E,0.257,2023,1096.0,10.0,45.0,27.5,17.4
2023-10-06,24Strip,0.228,2023,730.0,14.2,45.9,21.5,18.4
2023-10-06,24W,0.23,2023,673.0,11.4,41.9,19.0,27.7
2023-10-06,25SE,0.225,2023,676.0,11.1,43.8,17.5,27.6
2023-10-06,26E,0.246,2023,889.0,6.2,44.7,24.5,24.6
2023-10-06,28N,0.291,2023,1080.0,9.0,33.4,38.0,19.5
2023-10-06,29-30,0.264,2023,1226.0,8.9,45.7,29.5,15.9
2023-10-06,30NW,0.245,2023,927.0,8.4,44.9,23.5,23.2
2023-10-06,30SW,0.225,2023,742.0,12.2,44.0,18.3,25.4
2023-10-06,31E,0.233,2023,802.0,9.3,44.1,20.0,26.6
2023-10-06,32W,0.249,2023,1002.0,7.9,45.0,25.4,21.8
2023-10-06,5E,0.264,2023,1149.0,10.9,44.8,33.9,10.4
2023-10-06,5W,0.249,2023,821.0,23.5,39.2,28.4,9.0
2023-10-06,6EE,0.275,2023,1345.0,12.0,45.4,36.8,5.8
2023-10-06,6EW,0.275,2023,1284.0,11.5,44.0,35.0,9.5
2023-10-06,7NW,0.271,2023,1282.0,7.5,45.2,31.3,16.0
2023-10-06,8NW,0.262,2023,1178.0,12.0,45.5,31.2,11.3
2023-10-06,8SE,0.279,2023,1766.0,5.7,52.2,36.1,6.0
2023-10-06,8SW,0.291,2023,1745.0,6.3,49.0,35.0,9.7
2023-10-06,CN,0.281,2023,1054.0,9.8,35.8,32.9,21.5
2023-10-06,Crossroads,0.249,2023,719.0,10.6,37.8,24.5,27.1
2023-10-06,Elm,0.275,2023,1424.0,3.9,48.5,32.5,15.0
2023-10-06,HQ,0.256,2023,907.0,16.8,39.1,24.8,19.3
2023-10-06,Headquarters,0.27,2023,1309.0,8.9,45.1,30.9,15.0
2023-10-06,Highway,0.333,2023,1536.0,7.1,33.7,45.9,13.2
2023-10-06,Hilltank,0.253,2023,927.0,6.4,43.3,27.8,22.5
2023-10-06,Nighthawk,0.268,2023,883.0,7.9,37.2,30.3,24.6
2023-10-06,Ridgeline,0.283,2023,1506.0,7.8,46.8,35.8,9.6
2023-10-06,Saltflat,0.287,2023,1501.0,5.9,46.4,36.5,11.2
2023-10-06,Slayton,0.274,2023,1231.0,10.3,43.6,33.1,13.1
2023-10-06,Snowfence,0.264,2023,1181.0,6.4,45.4,29.0,19.2
2023-10-06,South,0.247,2023,873.0,11.0,41.5,23.6,23.8
2023-10-06,UNK,0.28,2023,1138.0,9.0,38.7,32.8,19.5
2023-10-13,10SNE,0.287,2023,1099.0,5.3,38.5,33.6,22.5
2023-10-13,11NS,0.279,2023,1168.0,8.5,40.7,34.4,16.3
2023-10-13,11NW,0.273,2023,1084.0,10.0,39.1,36.3,14.6
2023-10-13,12C,0.299,2023,1726.0,7.4,44.9,34.0,13.8
2023-10-13,12NE,0.295,2023,1757.0,8.2,45.2,36.0,10.6
2023-10-13,12NW,0.279,2023,1125.0,4.6,40.1,32.1,23.2
2023-10-13,13E,0.27,2023,1252.0,12.4,42.7,32.8,12.2
2023-10-13,13W,0.267,2023,1175.0,10.9,43.5,29.8,15.9
2023-10-13,14,0.265,2023,1135.0,7.3,43.7,28.4,20.6
2023-10-13,15E,0.256,2023,948.0,8.3,41.8,29.6,20.3
2023-10-13,15NWS,0.307,2023,1549.0,5.3,40.3,40.7,13.7
2023-10-13,15SW,0.277,2023,1185.0,13.7,38.7,34.8,12.8
2023-10-13,17N,0.266,2023,1399.0,6.2,49.0,34.1,10.6
2023-10-13,18N,0.252,2023,978.0,9.6,42.6,27.0,20.8
2023-10-13,19N,0.249,2023,1086.0,6.0,47.1,26.3,20.6
2023-10-13,19S,0.262,2023,1209.0,9.0,45.2,30.0,15.8
2023-10-13,1E,0.306,2023,1611.0,11.4,41.4,41.4,5.7
2023-10-13,1W,0.247,2023,810.0,11.7,41.0,27.1,20.3
2023-10-13,20SE,0.254,2023,1292.0,5.4,50.5,29.5,14.6
2023-10-13,21S,0.338,2023,2089.0,3.8,42.3,43.3,10.6
2023-10-13,22E,0.285,2023,1063.0,9.5,34.5,32.8,23.2
2023-10-13,22W,0.241,2023,537.0,20.9,29.3,22.1,27.7
2023-10-13,23E,0.222,2023,634.0,14.6,43.2,18.2,24.0
2023-10-13,23W,0.264,2023,1203.0,3.3,45.8,29.6,21.3
2023-10-13,24E,0.244,2023,1064.0,10.0,47.2,25.7,17.0
2023-10-13,24Strip,0.214,2023,707.0,14.8,49.7,18.7,16.9
2023-10-13,24W,0.218,2023,656.0,11.8,45.1,16.7,26.4
2023-10-13,25SE,0.213,2023,657.0,11.6,47.0,15.2,26.2
2023-10-13,26E,0.23,2023,855.0,6.6,47.9,21.7,23.7
2023-10-13,28N,0.274,2023,1043.0,8.2,37.1,35.0,19.7
2023-10-13,29-30,0.252,2023,1192.0,8.7,47.7,27.9,15.7
2023-10-13,30NW,0.234,2023,899.0,8.5,47.2,21.8,22.5
2023-10-13,30SW,0.216,2023,741.0,12.1,46.7,17.4,23.8
2023-10-13,31E,0.223,2023,784.0,9.3,46.7,18.4,25.6
2023-10-13,32W,0.238,2023,982.0,7.8,47.4,23.7,21.2
2023-10-13,5E,0.251,2023,1121.0,11.3,47.3,31.8,9.5
2023-10-13,5W,0.237,2023,791.0,24.0,42.0,25.8,8.2
2023-10-13,6EE,0.26,2023,1314.0,12.3,48.1,34.5,5.2
2023-10-13,6EW,0.264,2023,1258.0,11.7,46.0,33.4,8.9
2023-10-13,7NW,0.262,2023,1266.0,7.4,47.0,30.3,15.3
2023-10-13,8NW,0.251,2023,1162.0,12.0,48.1,29.6,10.3
2023-10-13,8SE,0.258,2023,1726.0,5.7,55.0,33.9,5.4
2023-10-13,8SW,0.278,2023,1718.0,6.1,51.0,33.6,9.3
2023-10-13,CN,0.265,2023,1013.0,9.2,39.1,30.2,21.4
2023-10-13,Crossroads,0.234,2023,697.0,10.5,41.6,21.5,26.5
2023-10-13,Elm,0.261,2023,1389.0,3.8,50.8,30.9,14.5
2023-10-13,HQ,0.249,2023,889.0,16.8,40.6,23.8,18.9
2023-10-13,Headquarters,0.259,2023,1285.0,8.9,47.0,29.9,14.3
2023-10-13,Highway,0.313,2023,1484.0,5.7,37.5,42.9,13.8
2023-10-13,Hilltank,0.238,2023,897.0,6.6,46.5,25.3,21.6
2023-10-13,Nighthawk,0.257,2023,873.0,7.6,40.3,28.3,23.8
2023-10-13,Ridgeline,0.27,2023,1483.0,7.6,48.9,34.3,9.1
2023-10-13,Saltflat,0.27,2023,1451.0,5.7,48.9,34.5,10.9
2023-10-13,Slayton,0.265,2023,1214.0,10.1,45.5,31.8,12.7
2023-10-13,Snowfence,0.254,2023,1158.0,6.2,47.3,27.6,18.8
2023-10-13,South,0.237,2023,855.0,10.9,44.0,22.2,22.9
2023-10-13,UNK,0.268,2023,1110.0,8.8,41.3,31.0,18.9
2023-10-20,10SNE,0.275,2023,1074.0,5.2,41.1,31.8,21.8
2023-10-20,11NS,0.271,2023,1156.0,8.3,42.7,33.4,15.7
2023-10-20,11NW,0.266,2023,1080.0,10.0,41.0,35.3,13.7
2023-10-20,12C,0.293,2023,1718.0,7.5,46.1,33.4,13.0
2023-10-20,12NE,0.288,2023,1758.0,8.4,46.6,35.0,10.1
2023-10-20,12NW,0.271,2023,1107.0,5.0,41.8,31.0,22.1
2023-10-20,13E,0.26,2023,1191.0,12.9,43.9,31.7,11.5
2023-10-20,13W,0.257,2023,1159.0,10.4,45.4,28.6,15.6
2023-10-20,14,0.253,2023,1124.0,7.1,46.2,27.0,19.7
2023-10-20,15E,0.248,2023,950.0,8.4,44.4,28.4,18.8
2023-10-20,15NWS,0.3,2023,1531.0,5.3,41.9,39.8,13.0
2023-10-20,15SW,0.268,2023,1181.0,13.5,41.1,33.4,12.0
2023-10-20,17N,0.254,2023,1385.0,6.1,51.5,32.6,9.8
2023-10-20,18N,0.243,2023,936.0,10.4,44.0,26.0,19.7
2023-10-20,19N,0.241,2023,1074.0,6.0,48.7,25.4,19.9
2023-10-20,19S,0.252,2023,1190.0,9.0,47.1,28.8,15.2
2023-10-20,1E,0.293,2023,1571.0,11.7,43.8,39.4,5.1
2023-10-20,1W,0.238,2023,800.0,12.4,43.8,25.3,18.5
2023-10-20,20SE,0.243,2023,1271.0,5.5,52.9,28.0,13.6
2023-10-20,21S,0.322,2023,2043.0,2.8,44.8,41.2,11.2
2023-10-20,22E,0.273,2023,1021.0,8.8,37.2,30.3,23.7
2023-10-20,22W,0.229,2023,518.0,20.7,33.3,19.2,26.7
2023-10-20,23E,0.211,2023,627.0,15.0,46.6,16.1,22.3
2023-10-20,23W,0.254,2023,1188.0,3.3,48.0,28.2,20.4
2023-10-20,24E,0.235,2023,1052.0,10.1,49.2,24.5,16.2
2023-10-20,24Strip,0.203,2023,701.0,15.1,53.0,16.7,15.2
2023-10-20,24W,0.209,2023,656.0,12.0,48.1,15.1,24.8
2023-10-20,25SE,0.204,2023,653.0,11.9,49.9,13.7,24.5
2023-10-20,26E,0.218,2023,842.0,7.0,50.7,19.8,22.5
2023-10-20,28N,0.263,2023,1028.0,7.8,40.1,33.0,19.1
2023-10-20,29-30,0.243,2023,1182.0,8.6,49.7,26.8,15.0
2023-10-20,30NW,0.225,2023,891.0,8.6,49.3,20.7,21.4
2023-10-20,30SW,0.21,2023,762.0,11.9,49.2,17.3,21.6
2023-10-20,31E,0.215,2023,782.0,9.3,49.1,17.5,24.2
2023-10-20,32W,0.23,2023,980.0,7.8,49.5,22.7,20.0
2023-10-20,5E,0.241,2023,1111.0,11.7,49.8,30.1,8.4
2023-10-20,5W,0.228,2023,779.0,24.3,44.5,23.8,7.3
2023-10-20,6EE,0.249,2023,1300.0,12.6,50.5,32.5,4.4
2023-10-20,6EW,0.255,2023,1251.0,12.0,48.0,32.0,8.0
2023-10-20,7NW,0.255,2023,1268.0,7.5,48.8,29.5,14.1
2023-10-20,8NW,0.242,2023,1163.0,12.1,50.4,28.4,9.1
2023-10-20,8SE,0.242,2023,1705.0,5.7,57.5,32.2,4.6
2023-10-20,8SW,0.267,2023,1710.0,6.0,52.8,32.7,8.5
2023-10-20,CN,0.254,2023,994.0,8.9,42.0,28.5,20.6
2023-10-20,Crossroads,0.223,2023,690.0,10.4,45.0,19.4,25.2
2023-10-20,Elm,0.249,2023,1376.0,3.9,53.0,29.6,13.5
2023-10-20,HQ,0.243,2023,879.0,16.9,42.0,23.1,18.0
2023-10-20,Headquarters,0.252,2023,1283.0,9.0,48.8,29.0,13.2
2023-10-20,Highway,0.3,2023,1460.0,5.0,40.5,40.9,13.6
2023-10-20,Hilltank,0.227,2023,886.0,6.8,49.4,23.4,20.3
2023-10-20,Nighthawk,0.248,2023,878.0,7.5,43.2,27.0,22.3
2023-10-20,Ridgeline,0.261,2023,1479.0,7.6,50.8,33.3,8.3
2023-10-20,Saltflat,0.257,2023,1426.0,5.7,51.3,32.9,10.1
2023-10-20,Slayton,0.257,2023,1216.0,10.0,47.3,30.8,11.8
2023-10-20,Snowfence,0.246,2023,1154.0,6.2,49.1,26.8,17.9
2023-10-20,South,0.23,2023,856.0,10.8,46.4,21.4,21.3
2023-10-20,UNK,0.259,2023,1099.0,8.9,43.7,29.7,17.8
2023-10-27,10SNE,0.266,2023,1067.0,5.5,43.4,30.7,20.5
2023-10-27,11NS,0.265,2023,1160.0,8.4,44.4,32.8,14.4
2023-10-27,11NW,0.26,2023,1081.0,10.4,42.7,34.6,12.4
2023-10-27,12C,0.289,2023,1731.0,8.0,47.1,33.0,11.9
2023-10-27,12NE,0.284,2023,1780.0,8.7,47.7,34.2,9.4
2023-10-27,12NW,0.265,2023,1109.0,5.7,43.5,30.3,20.5
2023-10-27,13E,0.251,2023,1161.0,13.6,45.1,30.9,10.4
2023-10-27,13W,0.25,2023,1161.0,10.1,47.0,27.9,15.0
2023-10-27,14,0.243,2023,1126.0,7.1,48.4,25.9,18.5
2023-10-27,15E,0.241,2023,966.0,8.7,46.6,27.6,17.1
2023-10-27,15NWS,0.294,2023,1538.0,5.7,43.2,39.5,11.7
2023-10-27,15SW,0.262,2023,1201.0,13.7,43.0,32.6,10.7
2023-10-27,17N,0.244,2023,1391.0,6.2,53.6,31.4,8.8
2023-10-27,18N,0.236,2023,917.0,11.1,45.6,25.2,18.1
2023-10-27,19N,0.235,2023,1081.0,6.0,50.1,24.8,19.1
2023-10-27,19S,0.245,2023,1194.0,9.0,48.7,28.0,14.3
2023-10-27,1E,0.282,2023,1556.0,12.1,45.8,37.6,4.4
2023-10-27,1W,0.229,2023,800.0,13.1,46.4,23.8,16.7
2023-10-27,20SE,0.233,2023,1271.0,5.7,54.9,27.0,12.4
2023-10-27,21S,0.311,2023,2031.0,2.6,46.4,40.1,10.9
2023-10-27,22E,0.265,2023,1006.0,8.8,39.2,28.8,23.2
2023-10-27,22W,0.22,2023,509.0,20.8,36.7,17.1,25.4
2023-10-27,23E,0.203,2023,633.0,15.1,49.4,14.7,20.8
2023-10-27,23W,0.247,2023,1196.0,3.6,49.9,27.4,19.1
2023-10-27,24E,0.228,2023,1058.0,10.1,50.8,23.7,15.4
2023-10-27,24Strip,0.194,2023,710.0,15.3,55.6,15.4,13.7
2023-10-27,24W,0.202,2023,670.0,12.0,50.5,14.1,23.4
2023-10-27,25SE,0.197,2023,661.0,12.0,52.1,12.7,23.2
2023-10-27,26E,0.209,2023,849.0,7.2,53.1,18.6,21.1
2023-10-27,28N,0.255,2023,1034.0,7.7,42.5,31.9,17.8
2023-10-27,29-30,0.236,2023,1193.0,8.6,51.3,26.1,14.0
2023-10-27,30NW,0.218,2023,898.0,8.7,51.1,19.9,20.3
2023-10-27,30SW,0.206,2023,801.0,11.7,51.4,17.6,19.3
2023-10-27,31E,0.21,2023,792.0,9.4,51.0,17.0,22.6
2023-10-27,32W,0.224,2023,992.0,8.0,51.2,22.2,18.6
2023-10-27,5E,0.232,2023,1116.0,12.2,52.1,28.5,7.2
2023-10-27,5W,0.22,2023,783.0,24.5,46.8,22.3,6.4
2023-10-27,6EE,0.239,2023,1305.0,12.9,52.6,30.9,3.6
2023-10-27,6EW,0.248,2023,1259.0,12.4,49.9,30.9,6.8
2023-10-27,7NW,0.249,2023,1286.0,7.8,50.4,29.0,12.8
2023-10-27,8NW,0.234,2023,1179.0,12.3,52.4,27.5,7.8
2023-10-27,8SE,0.23,2023,1707.0,5.8,59.5,30.9,3.8
2023-10-27,8SW,0.259,2023,1724.0,6.1,54.5,32.0,7.4
2023-10-27,CN,0.246,2023,995.0,8.9,44.3,27.4,19.4
2023-10-27,Crossroads,0.215,2023,698.0,10.4,47.8,18.1,23.8
2023-10-27,Elm,0.24,2023,1384.0,4.1,55.0,28.8,12.1
2023-10-27,HQ,0.238,2023,891.0,17.2,43.3,22.7,16.9
2023-10-27,Headquarters,0.245,2023,1300.0,9.2,50.5,28.4,11.9
2023-10-27,Highway,0.291,2023,1463.0,5.0,42.6,39.9,12.5
2023-10-27,Hilltank,0.219,2023,893.0,7.1,51.8,22.2,18.9
2023-10-27,Nighthawk,0.241,2023,895.0,7.7,45.6,26.2,20.5
2023-10-27,Ridgeline,0.254,2023,1493.0,7.9,52.6,32.4,7.1
2023-10-27,Saltflat,0.246,2023,1429.0,5.8,53.3,31.9,9.0
2023-10-27,Slayton,0.251,2023,1231.0,10.1,49.0,30.1,10.8
2023-10-27,Snowfence,0.241,2023,1167.0,6.3,50.7,26.3,16.7
2023-10-27,South,0.225,2023,870.0,10.9,48.4,21.0,19.7
2023-10-27,UNK,0.251,2023,1101.0,9.2,45.7,28.7,16.3
2023-11-03,10SNE,0.258,2023,1069.0,6.0,45.2,29.9,18.9
2023-11-03,11NS,0.26,2023,1169.0,8.6,45.8,32.6,13.0
2023-11-03,11NW,0.254,2023,1078.0,11.1,44.1,34.0,10.9
2023-11-03,12C,0.286,2023,1753.0,8.4,47.9,32.9,10.9
2023-11-03,12NE,0.28,2023,1813.0,9.1,48.3,33.8,8.7
2023-11-03,12NW,0.261,2023,1120.0,6.3,44.9,30.0,18.8
2023-11-03,13E,0.246,2023,1156.0,14.1,46.0,30.6,9.3
2023-11-03,13W,0.245,2023,1173.0,10.0,48.2,27.6,14.2
2023-11-03,14,0.235,2023,1135.0,7.2,50.1,25.3,17.4
2023-11-03,15E,0.236,2023,987.0,9.0,48.4,27.2,15.4
2023-11-03,15NWS,0.29,2023,1556.0,6.2,44.1,39.6,10.0
2023-11-03,15SW,0.257,2023,1231.0,13.9,44.5,32.2,9.3
2023-11-03,17N,0.236,2023,1409.0,6.3,55.3,30.7,7.7
2023-11-03,18N,0.23,2023,917.0,11.6,47.1,24.8,16.5
2023-11-03,19N,0.231,2023,1098.0,5.9,51.3,24.5,18.3
2023-11-03,19S,0.24,2023,1211.0,8.9,49.9,27.6,13.6
2023-11-03,1E,0.273,2023,1560.0,12.6,47.3,36.3,3.8
2023-11-03,1W,0.223,2023,803.0,13.6,48.5,22.7,15.2
2023-11-03,20SE,0.226,2023,1284.0,5.9,56.5,26.5,11.1
2023-11-03,21S,0.305,2023,2043.0,2.8,47.2,39.9,10.1
2023-11-03,22E,0.258,2023,1007.0,9.1,40.8,28.0,22.1
2023-11-03,22W,0.214,2023,505.0,21.1,39.3,15.8,23.9
2023-11-03,23E,0.197,2023,647.0,15.0,51.6,13.7,19.7
2023-11-03,23W,0.241,2023,1216.0,3.8,51.4,27.0,17.8
2023-11-03,24E,0.222,2023,1075.0,9.9,52.2,23.3,14.6
2023-11-03,24Strip,0.188,2023,728.0,15.3,57.5,14.7,12.5
2023-11-03,24W,0.196,2023,690.0,11.7,52.7,13.5,22.1
2023-11-03,25SE,0.192,2023,675.0,11.8,54.0,12.1,22.1
2023-11-03,26E,0.203,2023,867.0,7.3,54.9,17.9,19.9
2023-11-03,28N,0.25,2023,1049.0,8.0,44.3,31.6,16.2
2023-11-03,29-30,0.231,2023,1215.0,8.6,52.6,25.8,13.0
2023-11-03,30NW,0.213,2023,914.0,8.7,52.4,19.5,19.4
2023-11-03,30SW,0.203,2023,849.0,11.4,53.1,18.3,17.2
2023-11-03,31E,0.206,2023,806.0,9.4,52.7,16.7,21.2
2023-11-03,32W,0.22,2023,1011.0,8.1,52.6,22.0,17.3
2023-11-03,5E,0.225,2023,1128.0,12.6,54.1,27.4,5.9
2023-11-03,5W,0.214,2023,794.0,24.7,48.5,21.3,5.5
2023-11-03,6EE,0.231,2023,1321.0,13.2,54.2,29.9,2.7
2023-11-03,6EW,0.241,2023,1275.0,12.7,51.4,30.2,5.7
2023-11-03,7NW,0.245,2023,1309.0,8.0,51.7,28.7,11.6
2023-11-03,8NW,0.228,2023,1204.0,12.4,54.0,27.1,6.5
2023-11-03,8SE,0.221,2023,1724.0,5.9,60.9,30.1,3.1
2023-11-03,8SW,0.253,2023,1752.0,6.2,55.6,31.8,6.4
2023-11-03,CN,0.24,2023,1006.0,9.1,46.1,26.9,18.0
2023-11-03,Crossroads,0.21,2023,713.0,10.3,50.0,17.4,22.3
2023-11-03,Elm,0.233,2023,1405.0,4.2,56.7,28.4,10.7
2023-11-03,HQ,0.234,2023,899.0,17.4,44.3,22.6,15.8
2023-11-03,Headquarters,0.241,2023,1326.0,9.3,51.7,28.2,10.8
2023-11-03,Highway,0.285,2023,1481.0,5.4,44.1,39.5,10.9
2023-11-03,Hilltank,0.212,2023,911.0,7.2,53.7,21.5,17.6
2023-11-03,Nighthawk,0.236,2023,916.0,8.1,47.5,25.8,18.6
2023-11-03,Ridgeline,0.248,2023,1513.0,8.3,53.8,32.0,5.9
2023-11-03,Saltflat,0.239,2023,1450.0,5.9,54.9,31.3,7.9
